incident_id,date,month,site_id,region,service_type,severity,status,start_time,resolved_time,duration_minutes,affected_customers,root_cause,assigned_team,escalation_level,recommended_action
INC-2026-01619,2026-10-28,2026-10,SITE-0206,Semarang,Voice,High,Closed,2026-10-28T15:09:00,2026-10-28T21:27:00,378,281,Planned maintenance overrun,NOC Core,2,Escalate to regional operations lead
INC-2026-01638,2026-10-28,2026-10,SITE-0216,Semarang,Enterprise VPN,Low,Resolved,2026-10-28T01:23:00,2026-10-28T02:29:00,66,2,Backhaul packet loss,NOC Core,1,Monitor and resolve in standard queue
INC-2026-01674,2026-10-28,2026-10,SITE-0010,Balikpapan,Cloud Connectivity,Medium,Closed,2026-10-28T11:15:00,2026-10-28T13:53:00,158,114,Customer premises equipment,Field Operations,1,Assign service assurance follow-up
INC-2026-01890,2026-10-28,2026-10,SITE-0067,Yogyakarta,Voice,Medium,Closed,2026-10-28T15:04:00,2026-10-28T17:43:00,159,175,Core router instability,Fiber Maintenance,1,Assign service assurance follow-up
INC-2026-01918,2026-10-28,2026-10,SITE-0223,Surabaya,Enterprise VPN,High,Open,2026-10-28T12:18:00,,325,127,Planned maintenance overrun,Field Operations,2,Escalate to regional operations lead
INC-2026-00235,2026-10-29,2026-10,SITE-0214,Medan,Cloud Connectivity,Critical,Closed,2026-10-29T10:54:00,2026-10-30T03:22:00,988,604,Fiber cut,Fiber Maintenance,3,Open command bridge and dispatch field team
INC-2026-00656,2026-10-29,2026-10,SITE-0110,Balikpapan,Mobile Broadband,Medium,Resolved,2026-10-29T16:42:00,2026-10-29T19:17:00,155,86,Backhaul packet loss,Enterprise Support,1,Assign service assurance follow-up
INC-2026-00830,2026-10-29,2026-10,SITE-0040,Balikpapan,Voice,Medium,Resolved,2026-10-29T10:32:00,2026-10-29T12:11:00,99,118,Core router instability,Enterprise Support,1,Assign service assurance follow-up
INC-2026-01263,2026-10-29,2026-10,SITE-0035,Makassar,Mobile Broadband,High,Resolved,2026-10-29T18:14:00,2026-10-29T22:42:00,268,151,Fiber cut,Field Operations,2,Escalate to regional operations lead
INC-2026-01815,2026-10-29,2026-10,SITE-0031,Jakarta,Cloud Connectivity,Low,Resolved,2026-10-29T00:23:00,2026-10-29T01:06:00,43,57,Backhaul packet loss,Field Operations,1,Monitor and resolve in standard queue
INC-2026-01906,2026-10-29,2026-10,SITE-0023,Surabaya,Cloud Connectivity,High,Resolved,2026-10-29T14:32:00,2026-10-29T19:25:00,293,168,Power outage,Field Operations,2,Escalate to regional operations lead
INC-2026-01911,2026-10-29,2026-10,SITE-0012,Bandung,Fiber Internet,Medium,Resolved,2026-10-29T05:29:00,2026-10-29T07:53:00,144,135,Core router instability,NOC Core,1,Assign service assurance follow-up
INC-2026-01966,2026-10-29,2026-10,SITE-0155,Makassar,Cloud Connectivity,Low,Open,2026-10-29T04:50:00,,44,23,Customer premises equipment,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-02099,2026-10-29,2026-10,SITE-0243,Surabaya,Voice,Medium,Resolved,2026-10-29T22:12:00,2026-10-30T01:03:00,171,127,Core router instability,Fiber Maintenance,1,Assign service assurance follow-up
INC-2026-00583,2026-10-30,2026-10,SITE-0138,Denpasar,Enterprise VPN,Low,Resolved,2026-10-30T17:59:00,2026-10-30T19:15:00,76,15,Fiber cut,NOC Core,1,Monitor and resolve in standard queue
INC-2026-00724,2026-10-30,2026-10,SITE-0104,Medan,Cloud Connectivity,Low,Closed,2026-10-30T22:58:00,2026-10-30T23:52:00,54,43,Configuration drift,NOC Core,1,Monitor and resolve in standard queue
INC-2026-01147,2026-10-30,2026-10,SITE-0087,Yogyakarta,Enterprise VPN,Low,Resolved,2026-10-30T03:51:00,2026-10-30T04:20:00,29,31,Power outage,Field Operations,1,Monitor and resolve in standard queue
INC-2026-01282,2026-10-30,2026-10,SITE-0241,Jakarta,Mobile Broadband,Low,Resolved,2026-10-30T20:31:00,2026-10-30T21:42:00,71,28,Planned maintenance overrun,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-01317,2026-10-30,2026-10,SITE-0005,Makassar,Fiber Internet,Low,Closed,2026-10-30T22:54:00,2026-10-30T23:38:00,44,30,Backhaul packet loss,Field Operations,1,Monitor and resolve in standard queue
INC-2026-01984,2026-10-30,2026-10,SITE-0249,Palembang,Enterprise VPN,High,Closed,2026-10-30T06:22:00,2026-10-30T09:02:00,160,212,Core router instability,Customer Assurance,2,Escalate to regional operations lead
INC-2026-00148,2026-10-31,2026-10,SITE-0105,Makassar,Fiber Internet,Critical,Resolved,2026-10-31T22:53:00,2026-11-01T11:41:00,768,408,Planned maintenance overrun,Field Operations,3,Open command bridge and dispatch field team
INC-2026-00544,2026-10-31,2026-10,SITE-0075,Makassar,IPTV,High,Closed,2026-10-31T05:10:00,2026-10-31T10:22:00,312,229,Access node congestion,Field Operations,2,Escalate to regional operations lead
INC-2026-00831,2026-10-31,2026-10,SITE-0227,Yogyakarta,Cloud Connectivity,Critical,Resolved,2026-10-31T06:37:00,2026-10-31T11:08:00,271,211,Fiber cut,Customer Assurance,3,Open command bridge and dispatch field team
INC-2026-00864,2026-10-31,2026-10,SITE-0024,Medan,Voice,Medium,Closed,2026-10-31T15:36:00,2026-10-31T18:29:00,173,111,Backhaul packet loss,Customer Assurance,1,Assign service assurance follow-up
INC-2026-00885,2026-10-31,2026-10,SITE-0053,Surabaya,Enterprise VPN,Critical,Escalated,2026-10-31T16:04:00,,644,176,Fiber cut,Field Operations,3,Open command bridge and dispatch field team
INC-2026-01083,2026-10-31,2026-10,SITE-0171,Jakarta,Voice,Low,Resolved,2026-10-31T10:39:00,2026-10-31T11:52:00,73,31,Customer premises equipment,NOC Core,1,Monitor and resolve in standard queue
INC-2026-01084,2026-10-31,2026-10,SITE-0142,Bandung,Mobile Broadband,Medium,Resolved,2026-10-31T11:43:00,2026-10-31T14:16:00,153,74,Core router instability,Fiber Maintenance,1,Assign service assurance follow-up
INC-2026-01620,2026-10-31,2026-10,SITE-0245,Makassar,Voice,Medium,Closed,2026-10-31T13:00:00,2026-10-31T15:34:00,154,107,Access node congestion,Enterprise Support,1,Assign service assurance follow-up
INC-2026-02173,2026-10-31,2026-10,SITE-0096,Semarang,Mobile Broadband,Medium,Closed,2026-10-31T00:24:00,2026-10-31T02:12:00,108,225,Planned maintenance overrun,Fiber Maintenance,1,Assign service assurance follow-up
INC-2026-00482,2026-11-01,2026-11,SITE-0223,Surabaya,Enterprise VPN,Critical,Closed,2026-11-01T12:08:00,2026-11-01T23:05:00,657,197,Customer premises equipment,Enterprise Support,3,Open command bridge and dispatch field team
INC-2026-00788,2026-11-01,2026-11,SITE-0210,Balikpapan,IPTV,High,Resolved,2026-11-01T04:45:00,2026-11-01T09:35:00,290,550,Power outage,Enterprise Support,2,Escalate to regional operations lead
INC-2026-01473,2026-11-01,2026-11,SITE-0063,Surabaya,Voice,Low,Closed,2026-11-01T21:17:00,2026-11-01T22:13:00,56,40,Fiber cut,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-01917,2026-11-01,2026-11,SITE-0063,Surabaya,Voice,Medium,Resolved,2026-11-01T12:56:00,2026-11-01T15:10:00,134,113,Customer premises equipment,NOC Core,1,Assign service assurance follow-up
INC-2026-00134,2026-11-02,2026-11,SITE-0017,Yogyakarta,IPTV,Low,Closed,2026-11-02T21:59:00,2026-11-02T22:47:00,48,35,Customer premises equipment,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-00852,2026-11-02,2026-11,SITE-0099,Palembang,IPTV,Medium,Closed,2026-11-02T15:49:00,2026-11-02T17:36:00,107,85,Planned maintenance overrun,Field Operations,1,Assign service assurance follow-up
INC-2026-01362,2026-11-02,2026-11,SITE-0162,Bandung,IPTV,High,Closed,2026-11-02T22:16:00,2026-11-03T05:19:00,423,487,Power outage,Customer Assurance,2,Escalate to regional operations lead
INC-2026-02120,2026-11-02,2026-11,SITE-0218,Denpasar,Enterprise VPN,Low,Closed,2026-11-02T17:51:00,2026-11-02T18:14:00,23,16,Fiber cut,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-02142,2026-11-02,2026-11,SITE-0137,Yogyakarta,Enterprise VPN,Medium,Closed,2026-11-02T10:18:00,2026-11-02T11:45:00,87,53,Backhaul packet loss,Enterprise Support,1,Assign service assurance follow-up
INC-2026-00037,2026-11-03,2026-11,SITE-0083,Surabaya,Mobile Broadband,Low,Closed,2026-11-03T04:47:00,2026-11-03T05:43:00,56,36,Core router instability,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-00422,2026-11-03,2026-11,SITE-0094,Medan,Voice,Low,Open,2026-11-03T20:39:00,,46,20,Customer premises equipment,NOC Core,1,Monitor and resolve in standard queue
INC-2026-00427,2026-11-03,2026-11,SITE-0250,Balikpapan,Mobile Broadband,High,Resolved,2026-11-03T10:42:00,2026-11-03T15:56:00,314,438,Configuration drift,Customer Assurance,2,Escalate to regional operations lead
INC-2026-00896,2026-11-03,2026-11,SITE-0108,Denpasar,Fiber Internet,Low,Resolved,2026-11-03T07:16:00,2026-11-03T08:11:00,55,32,Fiber cut,NOC Core,1,Monitor and resolve in standard queue
INC-2026-01540,2026-11-03,2026-11,SITE-0041,Jakarta,Cloud Connectivity,Medium,Resolved,2026-11-03T12:43:00,2026-11-03T15:04:00,141,115,Core router instability,Fiber Maintenance,1,Assign service assurance follow-up
INC-2026-00144,2026-11-04,2026-11,SITE-0158,Denpasar,Voice,Low,Resolved,2026-11-04T09:22:00,2026-11-04T10:09:00,47,54,Configuration drift,NOC Core,1,Monitor and resolve in standard queue
INC-2026-00407,2026-11-04,2026-11,SITE-0113,Surabaya,Fiber Internet,Low,Resolved,2026-11-04T20:36:00,2026-11-04T21:38:00,62,31,Access node congestion,NOC Core,1,Monitor and resolve in standard queue
INC-2026-00420,2026-11-04,2026-11,SITE-0244,Medan,Enterprise VPN,Medium,Resolved,2026-11-04T21:56:00,2026-11-04T23:59:00,123,55,Customer premises equipment,Enterprise Support,1,Assign service assurance follow-up
INC-2026-00648,2026-11-04,2026-11,SITE-0180,Balikpapan,Voice,Low,Resolved,2026-11-04T01:24:00,2026-11-04T02:40:00,76,34,Backhaul packet loss,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-00800,2026-11-04,2026-11,SITE-0224,Medan,Mobile Broadband,Low,Resolved,2026-11-04T03:17:00,2026-11-04T04:17:00,60,37,Power outage,Field Operations,1,Monitor and resolve in standard queue
INC-2026-01059,2026-11-04,2026-11,SITE-0222,Bandung,Mobile Broadband,Critical,Resolved,2026-11-04T05:34:00,2026-11-04T14:45:00,551,714,Core router instability,Customer Assurance,3,Open command bridge and dispatch field team
INC-2026-01144,2026-11-04,2026-11,SITE-0216,Semarang,Enterprise VPN,Low,Closed,2026-11-04T09:10:00,2026-11-04T10:42:00,92,2,Backhaul packet loss,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-01162,2026-11-04,2026-11,SITE-0078,Denpasar,Cloud Connectivity,Low,Closed,2026-11-04T01:41:00,2026-11-04T02:49:00,68,52,Core router instability,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-01703,2026-11-04,2026-11,SITE-0199,Palembang,Mobile Broadband,Low,Resolved,2026-11-04T18:58:00,2026-11-04T20:03:00,65,50,Access node congestion,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-01876,2026-11-04,2026-11,SITE-0171,Jakarta,Voice,Medium,Investigating,2026-11-04T10:27:00,,128,101,Planned maintenance overrun,Field Operations,1,Assign service assurance follow-up
INC-2026-02141,2026-11-04,2026-11,SITE-0106,Semarang,IPTV,Low,Resolved,2026-11-04T23:50:00,2026-11-05T00:52:00,62,45,Customer premises equipment,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-02180,2026-11-04,2026-11,SITE-0019,Palembang,Enterprise VPN,Low,Resolved,2026-11-04T12:12:00,2026-11-04T12:41:00,29,24,Customer premises equipment,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-00018,2026-11-05,2026-11,SITE-0182,Bandung,Enterprise VPN,Medium,Closed,2026-11-05T00:52:00,2026-11-05T02:43:00,111,39,Access node congestion,Field Operations,1,Assign service assurance follow-up
INC-2026-00671,2026-11-05,2026-11,SITE-0100,Balikpapan,Cloud Connectivity,Low,Resolved,2026-11-05T19:46:00,2026-11-05T20:37:00,51,61,Planned maintenance overrun,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-00805,2026-11-05,2026-11,SITE-0159,Palembang,Mobile Broadband,High,Resolved,2026-11-05T07:20:00,2026-11-05T13:30:00,370,201,Planned maintenance overrun,Customer Assurance,2,Escalate to regional operations lead
INC-2026-01359,2026-11-05,2026-11,SITE-0121,Jakarta,Voice,Medium,Resolved,2026-11-05T02:09:00,2026-11-05T04:38:00,149,205,Core router instability,Field Operations,1,Assign service assurance follow-up
INC-2026-01378,2026-11-05,2026-11,SITE-0127,Yogyakarta,Mobile Broadband,Low,Closed,2026-11-05T23:35:00,2026-11-06T00:34:00,59,26,Power outage,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-01420,2026-11-05,2026-11,SITE-0125,Makassar,IPTV,Medium,Escalated,2026-11-05T06:04:00,,134,179,Access node congestion,Customer Assurance,1,Assign service assurance follow-up
INC-2026-02183,2026-11-05,2026-11,SITE-0235,Makassar,Voice,Low,Closed,2026-11-05T04:12:00,2026-11-05T05:24:00,72,23,Power outage,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-00357,2026-11-06,2026-11,SITE-0013,Surabaya,Mobile Broadband,High,Closed,2026-11-06T13:02:00,2026-11-06T19:45:00,403,153,Power outage,Customer Assurance,2,Escalate to regional operations lead
INC-2026-00498,2026-11-06,2026-11,SITE-0108,Denpasar,Fiber Internet,Low,Closed,2026-11-06T23:56:00,2026-11-07T00:40:00,44,52,Core router instability,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-01588,2026-11-06,2026-11,SITE-0097,Yogyakarta,IPTV,High,Resolved,2026-11-06T16:56:00,2026-11-06T19:44:00,168,324,Customer premises equipment,NOC Core,2,Escalate to regional operations lead
INC-2026-01861,2026-11-06,2026-11,SITE-0199,Palembang,Mobile Broadband,High,Resolved,2026-11-06T13:41:00,2026-11-06T19:35:00,354,475,Power outage,Customer Assurance,2,Escalate to regional operations lead
INC-2026-00004,2026-11-07,2026-11,SITE-0118,Denpasar,Enterprise VPN,High,Open,2026-11-07T06:37:00,,341,13,Planned maintenance overrun,Fiber Maintenance,2,Escalate to regional operations lead
INC-2026-00218,2026-11-07,2026-11,SITE-0154,Medan,IPTV,Low,Resolved,2026-11-07T00:55:00,2026-11-07T02:07:00,72,30,Backhaul packet loss,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-00693,2026-11-07,2026-11,SITE-0226,Semarang,Mobile Broadband,Medium,Resolved,2026-11-07T16:50:00,2026-11-07T19:31:00,161,89,Access node congestion,Enterprise Support,1,Assign service assurance follow-up
INC-2026-01384,2026-11-07,2026-11,SITE-0198,Denpasar,Fiber Internet,Low,Closed,2026-11-07T21:35:00,2026-11-07T22:35:00,60,53,Customer premises equipment,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-01859,2026-11-07,2026-11,SITE-0031,Jakarta,Cloud Connectivity,Low,Resolved,2026-11-07T05:16:00,2026-11-07T06:11:00,55,62,Backhaul packet loss,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-01871,2026-11-07,2026-11,SITE-0245,Makassar,Voice,Low,Closed,2026-11-07T08:00:00,2026-11-07T08:44:00,44,45,Power outage,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-00349,2026-11-08,2026-11,SITE-0167,Yogyakarta,IPTV,Low,Resolved,2026-11-08T20:14:00,2026-11-08T21:03:00,49,28,Power outage,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-01682,2026-11-08,2026-11,SITE-0038,Denpasar,Enterprise VPN,Medium,Closed,2026-11-08T10:34:00,2026-11-08T13:52:00,198,73,Backhaul packet loss,Fiber Maintenance,1,Assign service assurance follow-up
INC-2026-01969,2026-11-08,2026-11,SITE-0145,Makassar,Mobile Broadband,High,Closed,2026-11-08T01:03:00,2026-11-08T07:32:00,389,541,Power outage,Enterprise Support,2,Escalate to regional operations lead
INC-2026-00095,2026-11-09,2026-11,SITE-0092,Bandung,Voice,Low,Closed,2026-11-09T13:20:00,2026-11-09T14:40:00,80,37,Backhaul packet loss,NOC Core,1,Monitor and resolve in standard queue
INC-2026-02127,2026-11-09,2026-11,SITE-0108,Denpasar,Fiber Internet,Low,Closed,2026-11-09T11:30:00,2026-11-09T12:33:00,63,31,Power outage,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-00113,2026-11-10,2026-11,SITE-0004,Medan,IPTV,Critical,Resolved,2026-11-10T05:56:00,2026-11-10T19:35:00,819,709,Configuration drift,Field Operations,3,Open command bridge and dispatch field team
INC-2026-00295,2026-11-10,2026-11,SITE-0245,Makassar,Voice,Low,Closed,2026-11-10T10:47:00,2026-11-10T11:59:00,72,39,Configuration drift,Field Operations,1,Monitor and resolve in standard queue
INC-2026-00250,2026-11-11,2026-11,SITE-0163,Surabaya,Cloud Connectivity,Medium,Resolved,2026-11-11T12:20:00,2026-11-11T14:40:00,140,91,Backhaul packet loss,Enterprise Support,1,Assign service assurance follow-up
INC-2026-00358,2026-11-11,2026-11,SITE-0039,Palembang,IPTV,Low,Resolved,2026-11-11T11:15:00,2026-11-11T11:53:00,38,14,Customer premises equipment,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-00571,2026-11-11,2026-11,SITE-0049,Palembang,IPTV,Medium,Resolved,2026-11-11T08:05:00,2026-11-11T10:21:00,136,85,Backhaul packet loss,Field Operations,1,Assign service assurance follow-up
INC-2026-01771,2026-11-11,2026-11,SITE-0179,Palembang,IPTV,Low,Resolved,2026-11-11T22:14:00,2026-11-11T23:03:00,49,40,Fiber cut,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-00047,2026-11-12,2026-11,SITE-0099,Palembang,IPTV,High,Resolved,2026-11-12T06:51:00,2026-11-12T12:10:00,319,391,Customer premises equipment,Fiber Maintenance,2,Escalate to regional operations lead
INC-2026-00197,2026-11-12,2026-11,SITE-0028,Denpasar,Voice,Medium,Closed,2026-11-12T15:09:00,2026-11-12T18:08:00,179,183,Configuration drift,NOC Core,1,Assign service assurance follow-up
INC-2026-00242,2026-11-12,2026-11,SITE-0139,Palembang,Voice,Medium,Resolved,2026-11-12T05:35:00,2026-11-12T07:52:00,137,48,Fiber cut,Field Operations,1,Assign service assurance follow-up
INC-2026-02119,2026-11-12,2026-11,SITE-0121,Jakarta,Voice,High,Closed,2026-11-12T00:14:00,2026-11-12T07:28:00,434,454,Core router instability,Customer Assurance,2,Escalate to regional operations lead
INC-2026-00066,2026-11-13,2026-11,SITE-0242,Bandung,Enterprise VPN,Medium,Resolved,2026-11-13T06:12:00,2026-11-13T08:26:00,134,48,Planned maintenance overrun,Field Operations,1,Assign service assurance follow-up
INC-2026-00779,2026-11-13,2026-11,SITE-0179,Palembang,IPTV,Low,Resolved,2026-11-13T17:06:00,2026-11-13T18:00:00,54,38,Core router instability,NOC Core,1,Monitor and resolve in standard queue
INC-2026-00943,2026-11-13,2026-11,SITE-0237,Yogyakarta,Voice,High,Closed,2026-11-13T09:16:00,2026-11-13T15:25:00,369,279,Customer premises equipment,Fiber Maintenance,2,Escalate to regional operations lead
INC-2026-01211,2026-11-13,2026-11,SITE-0177,Yogyakarta,Fiber Internet,Medium,Closed,2026-11-13T11:37:00,2026-11-13T13:38:00,121,177,Customer premises equipment,Field Operations,1,Assign service assurance follow-up
INC-2026-01230,2026-11-13,2026-11,SITE-0105,Makassar,Fiber Internet,Low,Resolved,2026-11-13T00:14:00,2026-11-13T01:07:00,53,23,Customer premises equipment,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-02063,2026-11-13,2026-11,SITE-0240,Balikpapan,Mobile Broadband,High,Resolved,2026-11-13T15:53:00,2026-11-14T00:24:00,511,204,Fiber cut,NOC Core,2,Escalate to regional operations lead
INC-2026-00038,2026-11-14,2026-11,SITE-0227,Yogyakarta,Cloud Connectivity,Low,Closed,2026-11-14T10:47:00,2026-11-14T11:19:00,32,11,Access node congestion,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-00502,2026-11-14,2026-11,SITE-0129,Palembang,Fiber Internet,Critical,Escalated,2026-11-14T16:54:00,,745,257,Power outage,Customer Assurance,3,Open command bridge and dispatch field team
INC-2026-00590,2026-11-14,2026-11,SITE-0032,Bandung,Enterprise VPN,High,Closed,2026-11-14T07:38:00,2026-11-14T14:57:00,439,101,Customer premises equipment,Field Operations,2,Escalate to regional operations lead
INC-2026-01085,2026-11-14,2026-11,SITE-0180,Balikpapan,Voice,Low,Closed,2026-11-14T18:30:00,2026-11-14T19:37:00,67,23,Backhaul packet loss,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-01498,2026-11-14,2026-11,SITE-0196,Semarang,Fiber Internet,Low,Closed,2026-11-14T11:14:00,2026-11-14T12:06:00,52,16,Planned maintenance overrun,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-01807,2026-11-14,2026-11,SITE-0193,Surabaya,IPTV,Low,Investigating,2026-11-14T03:44:00,,72,29,Fiber cut,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-01873,2026-11-14,2026-11,SITE-0011,Jakarta,Cloud Connectivity,Low,Closed,2026-11-14T12:47:00,2026-11-14T13:59:00,72,31,Fiber cut,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-02031,2026-11-14,2026-11,SITE-0209,Palembang,Mobile Broadband,Medium,Closed,2026-11-14T05:15:00,2026-11-14T08:35:00,200,157,Fiber cut,Field Operations,1,Assign service assurance follow-up
INC-2026-00336,2026-11-15,2026-11,SITE-0148,Denpasar,Mobile Broadband,Medium,Open,2026-11-15T10:46:00,,174,114,Customer premises equipment,Field Operations,1,Assign service assurance follow-up
INC-2026-01260,2026-11-15,2026-11,SITE-0037,Yogyakarta,Cloud Connectivity,High,Resolved,2026-11-15T00:50:00,2026-11-15T04:54:00,244,487,Access node congestion,Field Operations,2,Escalate to regional operations lead
INC-2026-01292,2026-11-15,2026-11,SITE-0131,Jakarta,Cloud Connectivity,Low,Resolved,2026-11-15T12:56:00,2026-11-15T13:45:00,49,24,Customer premises equipment,NOC Core,1,Monitor and resolve in standard queue
INC-2026-02196,2026-11-15,2026-11,SITE-0198,Denpasar,Fiber Internet,Low,Closed,2026-11-15T22:22:00,2026-11-15T22:53:00,31,27,Configuration drift,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-00193,2026-11-16,2026-11,SITE-0189,Palembang,Mobile Broadband,Low,Resolved,2026-11-16T10:43:00,2026-11-16T11:26:00,43,25,Configuration drift,NOC Core,1,Monitor and resolve in standard queue
INC-2026-00327,2026-11-16,2026-11,SITE-0120,Balikpapan,Cloud Connectivity,High,Closed,2026-11-16T22:43:00,2026-11-17T05:39:00,416,366,Power outage,Field Operations,2,Escalate to regional operations lead
INC-2026-00450,2026-11-16,2026-11,SITE-0036,Semarang,Enterprise VPN,Critical,Resolved,2026-11-16T22:08:00,2026-11-17T08:54:00,646,258,Core router instability,Field Operations,3,Open command bridge and dispatch field team
INC-2026-00608,2026-11-16,2026-11,SITE-0242,Bandung,Enterprise VPN,Low,Resolved,2026-11-16T11:56:00,2026-11-16T13:01:00,65,14,Core router instability,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-00668,2026-11-16,2026-11,SITE-0136,Semarang,Cloud Connectivity,Medium,Closed,2026-11-16T23:05:00,2026-11-17T00:24:00,79,171,Fiber cut,Fiber Maintenance,1,Assign service assurance follow-up
INC-2026-00782,2026-11-16,2026-11,SITE-0008,Denpasar,Fiber Internet,Low,Resolved,2026-11-16T10:46:00,2026-11-16T11:23:00,37,44,Customer premises equipment,NOC Core,1,Monitor and resolve in standard queue
INC-2026-01427,2026-11-16,2026-11,SITE-0220,Balikpapan,Fiber Internet,High,Resolved,2026-11-16T04:56:00,2026-11-16T13:04:00,488,515,Power outage,Field Operations,2,Escalate to regional operations lead
INC-2026-02155,2026-11-16,2026-11,SITE-0152,Bandung,Fiber Internet,Medium,Closed,2026-11-16T02:52:00,2026-11-16T04:29:00,97,182,Access node congestion,Customer Assurance,1,Assign service assurance follow-up
INC-2026-00027,2026-11-17,2026-11,SITE-0224,Medan,Mobile Broadband,Medium,Closed,2026-11-17T21:54:00,2026-11-18T00:04:00,130,163,Core router instability,NOC Core,1,Assign service assurance follow-up
INC-2026-00213,2026-11-17,2026-11,SITE-0250,Balikpapan,Mobile Broadband,High,Closed,2026-11-17T00:20:00,2026-11-17T09:39:00,559,533,Configuration drift,Enterprise Support,2,Escalate to regional operations lead
INC-2026-00234,2026-11-17,2026-11,SITE-0102,Bandung,Enterprise VPN,Low,Resolved,2026-11-17T13:23:00,2026-11-17T13:45:00,22,26,Configuration drift,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-00290,2026-11-17,2026-11,SITE-0143,Surabaya,Mobile Broadband,Medium,Resolved,2026-11-17T15:22:00,2026-11-17T18:20:00,178,174,Core router instability,Customer Assurance,1,Assign service assurance follow-up
INC-2026-00444,2026-11-17,2026-11,SITE-0177,Yogyakarta,Fiber Internet,Medium,Closed,2026-11-17T00:18:00,2026-11-17T03:19:00,181,145,Core router instability,NOC Core,1,Assign service assurance follow-up
INC-2026-00639,2026-11-17,2026-11,SITE-0193,Surabaya,IPTV,Medium,Closed,2026-11-17T19:17:00,2026-11-17T21:38:00,141,122,Power outage,Fiber Maintenance,1,Assign service assurance follow-up
INC-2026-00769,2026-11-17,2026-11,SITE-0183,Surabaya,Fiber Internet,Medium,Closed,2026-11-17T08:37:00,2026-11-17T11:11:00,154,25,Configuration drift,Customer Assurance,1,Assign service assurance follow-up
INC-2026-00550,2026-11-18,2026-11,SITE-0057,Yogyakarta,IPTV,Critical,Closed,2026-11-18T17:35:00,2026-11-19T04:44:00,669,1406,Customer premises equipment,Customer Assurance,3,Open command bridge and dispatch field team
INC-2026-00635,2026-11-18,2026-11,SITE-0211,Jakarta,Mobile Broadband,Low,Closed,2026-11-18T15:49:00,2026-11-18T16:27:00,38,54,Planned maintenance overrun,NOC Core,1,Monitor and resolve in standard queue
INC-2026-01073,2026-11-18,2026-11,SITE-0189,Palembang,Mobile Broadband,Low,Resolved,2026-11-18T00:47:00,2026-11-18T01:47:00,60,38,Backhaul packet loss,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-01076,2026-11-18,2026-11,SITE-0186,Semarang,Fiber Internet,Low,Resolved,2026-11-18T05:43:00,2026-11-18T06:25:00,42,24,Customer premises equipment,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-01231,2026-11-18,2026-11,SITE-0100,Balikpapan,Cloud Connectivity,Medium,Resolved,2026-11-18T17:35:00,2026-11-18T19:58:00,143,142,Planned maintenance overrun,Enterprise Support,1,Assign service assurance follow-up
INC-2026-01279,2026-11-18,2026-11,SITE-0095,Makassar,IPTV,Low,Closed,2026-11-18T13:49:00,2026-11-18T14:46:00,57,25,Backhaul packet loss,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-01913,2026-11-18,2026-11,SITE-0088,Denpasar,Fiber Internet,Medium,Resolved,2026-11-18T11:54:00,2026-11-18T14:02:00,128,142,Configuration drift,Field Operations,1,Assign service assurance follow-up
INC-2026-02079,2026-11-18,2026-11,SITE-0061,Jakarta,Cloud Connectivity,Medium,Closed,2026-11-18T11:28:00,2026-11-18T14:02:00,154,83,Customer premises equipment,Customer Assurance,1,Assign service assurance follow-up
